,x,y,id,location_code,location,gene,gene_ensembl_id,cell_line,Uniprot
84674,-7.7960215,0.71466523,65435_1422_A3_2,4,N. speckles,ZNF528,ENSG00000167555,RT4,Q3MIS6 A0A1D5RMT7 C9JLS3 C9K0H2 F8WAL3 J3KQN0 M0QXZ2 M0QZG9
84675,-7.7934976,0.6727792,65518_1185_F6_2,4,N. speckles,ZNF621,ENSG00000172888,PC-3,Q6ZSS3 C9JM43 C9JZC2
84676,-7.7459483,0.8500769,66181_1288_G2_3,4,N. speckles,SRRM2,ENSG00000167978,HEK 293,Q9UQ35 A0A087X1W1 I3L0N7 I3L182 I3L1C0 I3L1I8 I3L1W5 I3L3Q8 I3L4D8 I3L4U6
84677,-4.4466558,-0.3618581,6628_7_E8_2,4,N. speckles,RBM14,ENSG00000239306,U-2 OS,Q96PK6 B8ZZ74 F8WDX3
84678,-4.7996106,-0.6186451,6628_8_E8_1,4,N. speckles,RBM14,ENSG00000239306,A-431,Q96PK6 B8ZZ74 F8WDX3
84679,-4.500634,-0.28874344,6628_8_E8_2,4,N. speckles,RBM14,ENSG00000239306,A-431,Q96PK6 B8ZZ74 F8WDX3
84680,-3.9935067,-0.083526395,6628_9_E8_1,4,N. speckles,RBM14,ENSG00000239306,U-251 MG,Q96PK6 B8ZZ74 F8WDX3
84681,-3.878239,-0.13935053,6628_9_E8_2,4,N. speckles,RBM14,ENSG00000239306,U-251 MG,Q96PK6 B8ZZ74 F8WDX3
84686,-6.1674886,0.06097392,66838_1353_A11_1,4,N. speckles,ZNF572,ENSG00000180938,U-2 OS,Q7Z3I7
84687,-6.1808186,0.033923775,66838_1353_A11_3,4,N. speckles,ZNF572,ENSG00000180938,U-2 OS,Q7Z3I7
84688,-4.3992715,-1.4191973,66838_1363_A11_2,4,N. speckles,ZNF572,ENSG00000180938,MCF7,Q7Z3I7
84689,-4.228494,-1.4606817,66838_1363_A11_4,4,N. speckles,ZNF572,ENSG00000180938,MCF7,Q7Z3I7
84690,-6.5643563,0.4985735,66838_1510_G8_1,4,N. speckles,ZNF572,ENSG00000180938,SH-SY5Y,Q7Z3I7
84691,-6.5112567,0.47806826,66838_1510_G8_2,4,N. speckles,ZNF572,ENSG00000180938,SH-SY5Y,Q7Z3I7
84692,-6.1935697,0.21963944,66991_1250_B5_3,4,N. speckles,CDC25C,ENSG00000158402,U-2 OS,P30307 A0A3B3IT42 D6RD20 D6RJC2 H0Y999
84693,-6.5859675,0.28619164,66991_1250_B5_5,4,N. speckles,CDC25C,ENSG00000158402,U-2 OS,P30307 A0A3B3IT42 D6RD20 D6RJC2 H0Y999
84694,-5.9047313,0.53952646,66991_1255_B5_2,4,N. speckles,CDC25C,ENSG00000158402,CACO-2,P30307 A0A3B3IT42 D6RD20 D6RJC2 H0Y999
84695,-5.960492,0.4946988,66991_1255_B5_3,4,N. speckles,CDC25C,ENSG00000158402,CACO-2,P30307 A0A3B3IT42 D6RD20 D6RJC2 H0Y999
84698,-7.7273803,0.88917345,67679_1374_H4_3,4,N. speckles,FEV,ENSG00000163497,SH-SY5Y,Q99581
84699,-7.810759,0.9197141,67679_1374_H4_4,4,N. speckles,FEV,ENSG00000163497,SH-SY5Y,Q99581
84700,-7.7848854,0.8161722,67679_1376_H4_2,4,N. speckles,FEV,ENSG00000163497,U-2 OS,Q99581
84701,-7.785709,0.8090306,67679_1376_H4_3,4,N. speckles,FEV,ENSG00000163497,U-2 OS,Q99581
84702,-4.5554156,-0.429438,6628_7_E8_1,4,N. speckles,RBM14,ENSG00000239306,U-2 OS,Q96PK6 B8ZZ74 F8WDX3
84703,-7.7832556,0.8579696,66181_1288_G2_1,4,N. speckles,SRRM2,ENSG00000167978,HEK 293,Q9UQ35 A0A087X1W1 I3L0N7 I3L182 I3L1C0 I3L1I8 I3L1W5 I3L3Q8 I3L4D8 I3L4U6
84704,-7.783523,0.65998036,65518_1185_F6_3,4,N. speckles,ZNF621,ENSG00000172888,PC-3,Q6ZSS3 C9JM43 C9JZC2
84705,-7.724437,0.8565701,66181_1285_G2_3,4,N. speckles,SRRM2,ENSG00000167978,U-2 OS,Q9UQ35 A0A087X1W1 I3L0N7 I3L182 I3L1C0 I3L1I8 I3L1W5 I3L3Q8 I3L4D8 I3L4U6
84706,-7.7165594,0.64402235,65518_1202_C12_1,4,N. speckles,ZNF621,ENSG00000172888,SH-SY5Y,Q6ZSS3 C9JM43 C9JZC2
84707,-7.775942,0.8145382,65518_1202_C12_2,4,N. speckles,ZNF621,ENSG00000172888,SH-SY5Y,Q6ZSS3 C9JM43 C9JZC2
84708,-7.6932173,0.56952155,65518_1234_F6_6,4,N. speckles,ZNF621,ENSG00000172888,U-2 OS,Q6ZSS3 C9JM43 C9JZC2
84709,-7.465539,0.40665057,65518_1234_F6_8,4,N. speckles,ZNF621,ENSG00000172888,U-2 OS,Q6ZSS3 C9JM43 C9JZC2
84710,-7.6571465,0.53909475,65709_1230_B10_1,4,N. speckles,VPS72,ENSG00000163159,MCF7,Q15906 A0A1W2PPT2
84711,-7.451722,0.5976246,65709_1230_B10_2,4,N. speckles,VPS72,ENSG00000163159,MCF7,Q15906 A0A1W2PPT2
84712,-7.3965487,0.7833596,65709_1233_G8_1,4,N. speckles,VPS72,ENSG00000163159,SH-SY5Y,Q15906 A0A1W2PPT2
84713,-7.4683776,0.8897821,65709_1233_G8_2,4,N. speckles,VPS72,ENSG00000163159,SH-SY5Y,Q15906 A0A1W2PPT2
84714,-7.707955,0.80352056,65709_1236_G8_1,4,N. speckles,VPS72,ENSG00000163159,U-2 OS,Q15906 A0A1W2PPT2
84715,-7.646677,0.79262954,65709_1236_G8_2,4,N. speckles,VPS72,ENSG00000163159,U-2 OS,Q15906 A0A1W2PPT2
84716,-7.6651216,0.9781896,65733_1213_C6_1,4,N. speckles,SNURF,ENSG00000273173,SH-SY5Y,Q9Y675
84717,-7.7244086,0.95704865,65733_1213_C6_2,4,N. speckles,SNURF,ENSG00000273173,SH-SY5Y,Q9Y675
84718,-7.0621586,0.55005217,65733_1235_C6_1,4,N. speckles,SNURF,ENSG00000273173,U-2 OS,Q9Y675
84719,-7.6132474,0.8548399,65733_1235_C6_2,4,N. speckles,SNURF,ENSG00000273173,U-2 OS,Q9Y675
84720,-7.5338836,0.5473295,65733_1279_B4_1,4,N. speckles,SNURF,ENSG00000273173,SK-MEL-30,Q9Y675
84721,-7.2967834,0.38967434,65733_1279_B4_2,4,N. speckles,SNURF,ENSG00000273173,SK-MEL-30,Q9Y675
84722,-7.447398,0.42875686,66043_1230_E11_1,4,N. speckles,C12orf57,ENSG00000111678,MCF7,Q99622 F5GXW5 U3KQ07 U3KQ85
84723,-7.6182256,0.53528994,66043_1230_E11_2,4,N. speckles,C12orf57,ENSG00000111678,MCF7,Q99622 F5GXW5 U3KQ07 U3KQ85
84724,-6.3969965,0.12826687,66043_1233_F10_3,4,N. speckles,C12orf57,ENSG00000111678,SH-SY5Y,Q99622 F5GXW5 U3KQ07 U3KQ85
84725,-6.01512,-0.20444971,66043_1233_F10_4,4,N. speckles,C12orf57,ENSG00000111678,SH-SY5Y,Q99622 F5GXW5 U3KQ07 U3KQ85
84726,-6.9014754,0.24444894,66043_1236_F10_1,4,N. speckles,C12orf57,ENSG00000111678,U-2 OS,Q99622 F5GXW5 U3KQ07 U3KQ85
84727,-6.662522,0.057111952,66043_1236_F10_2,4,N. speckles,C12orf57,ENSG00000111678,U-2 OS,Q99622 F5GXW5 U3KQ07 U3KQ85
84728,-7.8145356,0.75726306,66181_1277_H9_1,4,N. speckles,SRRM2,ENSG00000167978,HeLa,Q9UQ35 A0A087X1W1 I3L0N7 I3L182 I3L1C0 I3L1I8 I3L1W5 I3L3Q8 I3L4D8 I3L4U6
84729,-7.8504014,0.766145,66181_1277_H9_2,4,N. speckles,SRRM2,ENSG00000167978,HeLa,Q9UQ35 A0A087X1W1 I3L0N7 I3L182 I3L1C0 I3L1I8 I3L1W5 I3L3Q8 I3L4D8 I3L4U6
84730,-7.704148,0.85339653,66181_1285_G2_2,4,N. speckles,SRRM2,ENSG00000167978,U-2 OS,Q9UQ35 A0A087X1W1 I3L0N7 I3L182 I3L1C0 I3L1I8 I3L1W5 I3L3Q8 I3L4D8 I3L4U6
84731,-7.7300262,0.9056031,5455_4_E12_1,4,N. speckles,NR5A2,ENSG00000116833,U-2 OS,O00482 E9PQH2 H0Y328 H0Y7S7
84732,-7.7378917,0.81351906,5455_1126_H2_3,4,N. speckles,NR5A2,ENSG00000116833,A549,O00482 E9PQH2 H0Y328 H0Y7S7
84733,-7.6816983,0.8753767,5455_1126_H2_2,4,N. speckles,NR5A2,ENSG00000116833,A549,O00482 E9PQH2 H0Y328 H0Y7S7
84734,1.1200389,-1.8254037,44540_1337_B3_3,4,N. speckles,PRKAA2,ENSG00000162409,HeLa,P54646 A0A087WXX9
84736,-5.846685,0.7170291,44143_518_F1_1,4,N. speckles,THOC7,ENSG00000163634,U-251 MG,Q6I9Y2 A0A5S6STF9 F8WF22 H7C5E3
84737,-5.8876953,1.0285325,44143_518_F1_2,4,N. speckles,THOC7,ENSG00000163634,U-251 MG,Q6I9Y2 A0A5S6STF9 F8WF22 H7C5E3
84738,-7.051471,1.4828433,44198_759_B10_2,4,N. speckles,GNB5,ENSG00000069966,U-2 OS,O14775 H0YLU1 H0YNW7 Q96F32
84739,-6.652424,1.2684649,44198_759_B10_4,4,N. speckles,GNB5,ENSG00000069966,U-2 OS,O14775 H0YLU1 H0YNW7 Q96F32
84740,-6.9858212,0.49436602,44380_608_D10_1,4,N. speckles,GPATCH8,ENSG00000186566,A-431,Q9UKJ3 K7EKU0 K7EQK8
84741,-7.1716957,0.68208855,44380_608_D10_2,4,N. speckles,GPATCH8,ENSG00000186566,A-431,Q9UKJ3 K7EKU0 K7EQK8
84746,1.4448386,-2.2137773,44540_1337_B3_2,4,N. speckles,PRKAA2,ENSG00000162409,HeLa,P54646 A0A087WXX9
84747,1.4809303,-2.2793567,44540_1338_B3_2,4,N. speckles,PRKAA2,ENSG00000162409,U-2 OS,P54646 A0A087WXX9
84748,-6.710123,0.5531879,42828_812_E6_1,4,N. speckles,COPS4,ENSG00000138663,A-431,Q9BT78 D6RAX7 D6RD63 D6REK7 D6RFN0
84749,1.5060177,-2.27211,44540_1338_B3_3,4,N. speckles,PRKAA2,ENSG00000162409,U-2 OS,P54646 A0A087WXX9
84758,-5.3257523,-0.5061179,44792_522_C1_1,4,N. speckles,RSRC1,ENSG00000174891,U-251 MG,Q96IZ7 C9J367 C9J713 C9J8Q2 C9JVB3 F8WDM0 H7C558 H7C5Q0
84759,-4.685038,-1.1662556,44792_522_C1_2,4,N. speckles,RSRC1,ENSG00000174891,U-251 MG,Q96IZ7 C9J367 C9J713 C9J8Q2 C9JVB3 F8WDM0 H7C558 H7C5Q0
84760,-4.7671876,-3.3610876,44792_527_C1_1,4,N. speckles,RSRC1,ENSG00000174891,A-431,Q96IZ7 C9J367 C9J713 C9J8Q2 C9JVB3 F8WDM0 H7C558 H7C5Q0
84762,-7.1078615,1.3666897,43803_899_A6_2,4,N. speckles,PCBP1,ENSG00000169564,A-431,Q15365
84763,-7.1749005,1.3669299,43803_899_A6_1,4,N. speckles,PCBP1,ENSG00000169564,A-431,Q15365
84764,-6.8374066,0.3959501,43544_723_C1_3,4,N. speckles,RBBP6,ENSG00000122257,MCF7,Q7Z6E9 A0A087WY32 A0A2R8Y880 H3BSK8 H3BUN0 I3L3Y2
84765,-7.210484,1.3500859,43018_468_F9_1,4,N. speckles,DBNDD1,ENSG00000003249,U-251 MG,Q9H9R9 D3DX86 H3BLZ2 H3BS76
84766,-7.2428813,1.243404,43018_468_F9_2,4,N. speckles,DBNDD1,ENSG00000003249,U-251 MG,Q9H9R9 D3DX86 H3BLZ2 H3BS76
84767,-7.419475,0.90876293,43018_470_F9_1,4,N. speckles,DBNDD1,ENSG00000003249,U-2 OS,Q9H9R9 D3DX86 H3BLZ2 H3BS76
84768,-7.4965487,0.90310854,43018_470_F9_2,4,N. speckles,DBNDD1,ENSG00000003249,U-2 OS,Q9H9R9 D3DX86 H3BLZ2 H3BS76
84773,-6.098746,0.41261873,43279_494_B6_1,4,N. speckles,C19orf24,ENSG00000228300,U-2 OS,Q9BVV8 D6W5Y7
84774,-6.478991,0.6864493,43279_494_B6_2,4,N. speckles,C19orf24,ENSG00000228300,U-2 OS,Q9BVV8 D6W5Y7
84775,-7.235067,0.5767883,43328_498_C1_2,4,N. speckles,C3orf62,ENSG00000188315,U-2 OS,Q6ZUJ4 C9JW57 H7BZX3
84776,-7.4442353,0.6095208,43328_498_C1_3,4,N. speckles,C3orf62,ENSG00000188315,U-2 OS,Q6ZUJ4 C9JW57 H7BZX3
84777,-7.3716373,0.7519113,43328_501_C1_1,4,N. speckles,C3orf62,ENSG00000188315,U-251 MG,Q6ZUJ4 C9JW57 H7BZX3
84778,-6.6671987,0.30249697,43328_501_C1_2,4,N. speckles,C3orf62,ENSG00000188315,U-251 MG,Q6ZUJ4 C9JW57 H7BZX3
84779,-7.2186475,0.3516255,43328_512_C1_3,4,N. speckles,C3orf62,ENSG00000188315,A-431,Q6ZUJ4 C9JW57 H7BZX3
84780,-7.3988338,0.46104193,43328_512_C1_4,4,N. speckles,C3orf62,ENSG00000188315,A-431,Q6ZUJ4 C9JW57 H7BZX3
84781,-7.1337857,1.4070368,43408_504_B8_2,4,N. speckles,ZNF584,ENSG00000171574,U-2 OS,Q8IVC4 F6W0P0 M0QZA3 M0R0A3 M0R2W6 M0R3F5
84782,-7.129874,1.4910804,43408_504_B8_3,4,N. speckles,ZNF584,ENSG00000171574,U-2 OS,Q8IVC4 F6W0P0 M0QZA3 M0R0A3 M0R2W6 M0R3F5
84783,-7.279749,1.3635607,43408_506_B8_1,4,N. speckles,ZNF584,ENSG00000171574,U-251 MG,Q8IVC4 F6W0P0 M0QZA3 M0R0A3 M0R2W6 M0R3F5
84784,-7.2768884,1.2708293,43408_506_B8_2,4,N. speckles,ZNF584,ENSG00000171574,U-251 MG,Q8IVC4 F6W0P0 M0QZA3 M0R0A3 M0R2W6 M0R3F5
84785,-7.505474,1.0330237,43408_555_B8_1,4,N. speckles,ZNF584,ENSG00000171574,A-431,Q8IVC4 F6W0P0 M0QZA3 M0R0A3 M0R2W6 M0R3F5
84786,-7.517279,1.1148866,43408_555_B8_2,4,N. speckles,ZNF584,ENSG00000171574,A-431,Q8IVC4 F6W0P0 M0QZA3 M0R0A3 M0R2W6 M0R3F5
84787,-5.8115087,0.19399163,43544_711_C1_1,4,N. speckles,RBBP6,ENSG00000122257,U-2 OS,Q7Z6E9 A0A087WY32 A0A2R8Y880 H3BSK8 H3BUN0 I3L3Y2
84788,-2.5271327,-1.3022115,43544_711_C1_2,4,N. speckles,RBBP6,ENSG00000122257,U-2 OS,Q7Z6E9 A0A087WY32 A0A2R8Y880 H3BSK8 H3BUN0 I3L3Y2
84789,-5.9908333,0.040725727,43544_723_C1_2,4,N. speckles,RBBP6,ENSG00000122257,MCF7,Q7Z6E9 A0A087WY32 A0A2R8Y880 H3BSK8 H3BUN0 I3L3Y2
84790,-4.8017,-3.4276369,44792_527_C1_2,4,N. speckles,RSRC1,ENSG00000174891,A-431,Q96IZ7 C9J367 C9J713 C9J8Q2 C9JVB3 F8WDM0 H7C558 H7C5Q0
84791,-4.7165155,-2.9208648,44792_529_C1_1,4,N. speckles,RSRC1,ENSG00000174891,U-2 OS,Q96IZ7 C9J367 C9J713 C9J8Q2 C9JVB3 F8WDM0 H7C558 H7C5Q0
84792,-5.567113,-0.35432234,44792_529_C1_2,4,N. speckles,RSRC1,ENSG00000174891,U-2 OS,Q96IZ7 C9J367 C9J713 C9J8Q2 C9JVB3 F8WDM0 H7C558 H7C5Q0
84793,-7.4146156,0.76556486,45940_1457_F4_1,4,N. speckles,DAZAP2,ENSG00000183283,U-2 OS,Q15038 E9PE89 F8VUW5 S4R3Q0
84794,-7.744242,0.8229822,45940_1476_G4_1,4,N. speckles,DAZAP2,ENSG00000183283,A549,Q15038 E9PE89 F8VUW5 S4R3Q0
84795,-7.594737,0.76919717,45940_1476_G4_2,4,N. speckles,DAZAP2,ENSG00000183283,A549,Q15038 E9PE89 F8VUW5 S4R3Q0
84796,-7.73642,0.5150169,45940_1483_F4_2,4,N. speckles,DAZAP2,ENSG00000183283,MCF7,Q15038 E9PE89 F8VUW5 S4R3Q0
84797,-7.669471,0.5206451,45940_1483_F4_3,4,N. speckles,DAZAP2,ENSG00000183283,MCF7,Q15038 E9PE89 F8VUW5 S4R3Q0
84798,-7.313577,0.40592372,46182_1605_A2_2,4,N. speckles,C12orf57,ENSG00000111678,MCF7,Q99622 F5GXW5 U3KQ07 U3KQ85
84799,-7.3249445,0.48008725,46182_1605_A2_3,4,N. speckles,C12orf57,ENSG00000111678,MCF7,Q99622 F5GXW5 U3KQ07 U3KQ85
84800,-7.475413,0.85292375,46182_1615_A2_1,4,N. speckles,C12orf57,ENSG00000111678,U-2 OS,Q99622 F5GXW5 U3KQ07 U3KQ85
84801,-7.5980473,0.81700283,46182_1615_A2_2,4,N. speckles,C12orf57,ENSG00000111678,U-2 OS,Q99622 F5GXW5 U3KQ07 U3KQ85
84802,-7.6594806,0.9294655,46182_1687_E1_1,4,N. speckles,C12orf57,ENSG00000111678,AF22,Q99622 F5GXW5 U3KQ07 U3KQ85
84803,-7.8607144,1.0741947,46182_1687_E1_2,4,N. speckles,C12orf57,ENSG00000111678,AF22,Q99622 F5GXW5 U3KQ07 U3KQ85
84804,-7.5343547,0.43376222,46537_806_A11_1,4,N. speckles,MECOM,ENSG00000085276,HEK 293,Q03112 A0A0C3SFZ7 A0A1B0GXI8 C9JU02 E7EPY2 E7ERX0 E7EU48 E7EUL6 E9PGE9 H9KVD4
84805,-7.4872847,0.48198357,46537_806_A11_2,4,N. speckles,MECOM,ENSG00000085276,HEK 293,Q03112 A0A0C3SFZ7 A0A1B0GXI8 C9JU02 E7EPY2 E7ERX0 E7EU48 E7EUL6 E9PGE9 H9KVD4
84806,-7.2863197,0.51316,46537_810_A11_1,4,N. speckles,MECOM,ENSG00000085276,U-2 OS,Q03112 A0A0C3SFZ7 A0A1B0GXI8 C9JU02 E7EPY2 E7ERX0 E7EU48 E7EUL6 E9PGE9 H9KVD4
84807,-6.9392686,0.17516132,46537_810_A11_2,4,N. speckles,MECOM,ENSG00000085276,U-2 OS,Q03112 A0A0C3SFZ7 A0A1B0GXI8 C9JU02 E7EPY2 E7ERX0 E7EU48 E7EUL6 E9PGE9 H9KVD4
84808,-6.92551,0.5225635,47001_742_H8_2,4,N. speckles,GTF2H2,ENSG00000145736,U-251 MG,Q13888 D6RAW1 D6RGC9 R4GMS9 R4GMV2
84809,-7.1538167,0.7031168,47001_742_H8_3,4,N. speckles,GTF2H2,ENSG00000145736,U-251 MG,Q13888 D6RAW1 D6RGC9 R4GMS9 R4GMV2
84812,-7.3834143,0.69425917,47047_715_B8_1,4,N. speckles,DHX15,ENSG00000109606,HEK 293,O43143
84813,-7.242113,0.9505171,47047_715_B8_2,4,N. speckles,DHX15,ENSG00000109606,HEK 293,O43143
84814,-7.481864,0.8751903,47047_725_B8_1,4,N. speckles,DHX15,ENSG00000109606,U-2 OS,O43143
84815,-7.5147114,0.9499377,47047_725_B8_2,4,N. speckles,DHX15,ENSG00000109606,U-2 OS,O43143
84816,-7.252849,0.3140518,47047_812_B8_1,4,N. speckles,DHX15,ENSG00000109606,A-431,O43143
84817,-7.329694,0.47111198,47047_812_B8_2,4,N. speckles,DHX15,ENSG00000109606,A-431,O43143
84818,-5.9940777,0.1871861,47106_807_C2_1,4,N. speckles,PRPF6,ENSG00000101161,CACO-2,O94906
84819,-7.7269006,0.8355653,45940_1457_F4_2,4,N. speckles,DAZAP2,ENSG00000183283,U-2 OS,Q15038 E9PE89 F8VUW5 S4R3Q0
84820,-7.434652,0.3913018,45622_584_F1_2,4,N. speckles,SNRPA1,ENSG00000131876,U-251 MG,P09661 H0YKK0 H0YLR3 H0YMA0
84821,-6.4029517,0.14932156,44980_526_E7_1,4,N. speckles,USP22,ENSG00000124422,A-431,Q9UPT9 J3QRV6 J3QS30 K7ERX6 K7ESK0
84822,-7.077827,0.13256797,45622_584_F1_1,4,N. speckles,SNRPA1,ENSG00000131876,U-251 MG,P09661 H0YKK0 H0YLR3 H0YMA0
84823,-6.5780373,-0.014748733,44980_526_E7_2,4,N. speckles,USP22,ENSG00000124422,A-431,Q9UPT9 J3QRV6 J3QS30 K7ERX6 K7ESK0
84824,-7.0338807,0.39171043,44980_528_E7_1,4,N. speckles,USP22,ENSG00000124422,U-2 OS,Q9UPT9 J3QRV6 J3QS30 K7ERX6 K7ESK0
84825,-6.9939213,0.36646688,44980_528_E7_2,4,N. speckles,USP22,ENSG00000124422,U-2 OS,Q9UPT9 J3QRV6 J3QS30 K7ERX6 K7ESK0
84826,-6.804643,0.014481947,44980_545_E7_1,4,N. speckles,USP22,ENSG00000124422,U-251 MG,Q9UPT9 J3QRV6 J3QS30 K7ERX6 K7ESK0
84827,-6.958914,0.06338313,44980_545_E7_2,4,N. speckles,USP22,ENSG00000124422,U-251 MG,Q9UPT9 J3QRV6 J3QS30 K7ERX6 K7ESK0
84828,-5.482695,-0.7627633,45028_563_E1_1,4,N. speckles,SF3B2,ENSG00000087365,A-431,Q13435 E9PIL8 E9PJ04 E9PJT3 E9PPJ0 H0YCG1 H0YEX5
84829,-5.3193245,-1.1607623,45028_563_E1_2,4,N. speckles,SF3B2,ENSG00000087365,A-431,Q13435 E9PIL8 E9PJ04 E9PJT3 E9PPJ0 H0YCG1 H0YEX5
84830,-7.1317773,0.21249133,45028_566_E1_1,4,N. speckles,SF3B2,ENSG00000087365,U-2 OS,Q13435 E9PIL8 E9PJ04 E9PJT3 E9PPJ0 H0YCG1 H0YEX5
84831,-6.7057743,-0.045937978,45028_566_E1_2,4,N. speckles,SF3B2,ENSG00000087365,U-2 OS,Q13435 E9PIL8 E9PJ04 E9PJT3 E9PPJ0 H0YCG1 H0YEX5
84832,-7.345842,0.3095734,45028_569_E1_2,4,N. speckles,SF3B2,ENSG00000087365,U-251 MG,Q13435 E9PIL8 E9PJ04 E9PJT3 E9PPJ0 H0YCG1 H0YEX5
84833,-7.0182147,0.16073486,45028_569_E1_3,4,N. speckles,SF3B2,ENSG00000087365,U-251 MG,Q13435 E9PIL8 E9PJ04 E9PJT3 E9PPJ0 H0YCG1 H0YEX5
84834,-7.7761335,0.57667464,45350_625_F10_1,4,N. speckles,C6orf226,ENSG00000221821,A-431,Q5I0X4
84835,-7.8278103,0.610326,45350_625_F10_2,4,N. speckles,C6orf226,ENSG00000221821,A-431,Q5I0X4
84836,-7.7561736,0.56241006,45350_629_F10_1,4,N. speckles,C6orf226,ENSG00000221821,U-251 MG,Q5I0X4
84837,-7.818927,0.6251616,45350_629_F10_2,4,N. speckles,C6orf226,ENSG00000221821,U-251 MG,Q5I0X4
84838,-7.811251,0.52945995,45350_631_F10_1,4,N. speckles,C6orf226,ENSG00000221821,U-2 OS,Q5I0X4
84839,-7.6889896,0.4492466,45350_631_F10_2,4,N. speckles,C6orf226,ENSG00000221821,U-2 OS,Q5I0X4
84844,-7.2228007,0.15046309,45622_565_F1_1,4,N. speckles,SNRPA1,ENSG00000131876,U-2 OS,P09661 H0YKK0 H0YLR3 H0YMA0
84845,-7.3445444,0.25324926,45622_565_F1_2,4,N. speckles,SNRPA1,ENSG00000131876,U-2 OS,P09661 H0YKK0 H0YLR3 H0YMA0
84846,-5.6749973,-0.41093788,45622_570_F1_1,4,N. speckles,SNRPA1,ENSG00000131876,A-431,P09661 H0YKK0 H0YLR3 H0YMA0
84847,-6.9689226,0.23727915,45622_570_F1_2,4,N. speckles,SNRPA1,ENSG00000131876,A-431,P09661 H0YKK0 H0YLR3 H0YMA0
84848,-6.919087,0.61492705,42828_812_E6_2,4,N. speckles,COPS4,ENSG00000138663,A-431,Q9BT78 D6RAX7 D6RD63 D6REK7 D6RFN0
84849,-2.1286464,-5.112542,42828_725_E6_3,4,N. speckles,COPS4,ENSG00000138663,U-2 OS,Q9BT78 D6RAX7 D6RD63 D6REK7 D6RFN0
84850,-6.1378746,0.4104651,47106_871_E9_1,4,N. speckles,PRPF6,ENSG00000101161,HeLa,O94906
84851,-6.336735,0.98024845,40280_413_B6_1,4,N. speckles,C11orf49,ENSG00000149179,A-431,Q9H6J7 E9PI12 E9PI28 E9PQA0 E9PQS2 H0YDE7 H0YDJ0
84858,-7.7611036,0.6854419,40252_411_B10_1,4,N. speckles,RBM26,ENSG00000139746,U-2 OS,Q5T8P6 A0A087X0H9 E2PSN0
84859,-7.4147544,0.71300536,40252_411_B10_2,4,N. speckles,RBM26,ENSG00000139746,U-2 OS,Q5T8P6 A0A087X0H9 E2PSN0
84860,-7.580749,0.8456299,40252_415_B10_1,4,N. speckles,RBM26,ENSG00000139746,A-431,Q5T8P6 A0A087X0H9 E2PSN0
84861,-7.7806315,0.6273217,40252_415_B10_2,4,N. speckles,RBM26,ENSG00000139746,A-431,Q5T8P6 A0A087X0H9 E2PSN0
84862,-7.4433923,0.7530522,40252_416_B10_1,4,N. speckles,RBM26,ENSG00000139746,U-251 MG,Q5T8P6 A0A087X0H9 E2PSN0
84863,-7.4238844,0.70022976,40252_416_B10_2,4,N. speckles,RBM26,ENSG00000139746,U-251 MG,Q5T8P6 A0A087X0H9 E2PSN0
84864,-6.551889,1.1565348,40280_413_B6_2,4,N. speckles,C11orf49,ENSG00000149179,A-431,Q9H6J7 E9PI12 E9PI28 E9PQA0 E9PQS2 H0YDE7 H0YDJ0
84865,-7.2047157,0.86324483,42828_725_E6_2,4,N. speckles,COPS4,ENSG00000138663,U-2 OS,Q9BT78 D6RAX7 D6RD63 D6REK7 D6RFN0
84866,-7.0808525,1.206495,40280_417_B6_1,4,N. speckles,C11orf49,ENSG00000149179,U-2 OS,Q9H6J7 E9PI12 E9PI28 E9PQA0 E9PQS2 H0YDE7 H0YDJ0
84867,-7.0583887,1.2263296,40280_417_B6_2,4,N. speckles,C11orf49,ENSG00000149179,U-2 OS,Q9H6J7 E9PI12 E9PI28 E9PQA0 E9PQS2 H0YDE7 H0YDJ0
84868,-7.312111,1.1953752,40280_420_B6_3,4,N. speckles,C11orf49,ENSG00000149179,U-251 MG,Q9H6J7 E9PI12 E9PI28 E9PQA0 E9PQS2 H0YDE7 H0YDJ0
84869,-7.3109465,1.224286,40280_420_B6_4,4,N. speckles,C11orf49,ENSG00000149179,U-251 MG,Q9H6J7 E9PI12 E9PI28 E9PQA0 E9PQS2 H0YDE7 H0YDJ0
84870,-6.4057913,0.40890193,40847_542_A3_1,4,N. speckles,ZC3H18,ENSG00000158545,U-2 OS,Q86VM9 E7ERS3 H3BP01 H3BPD0 H3BRH3 H3BRN6
84871,-6.4308443,0.34131825,40847_542_A3_3,4,N. speckles,ZC3H18,ENSG00000158545,U-2 OS,Q86VM9 E7ERS3 H3BP01 H3BPD0 H3BRH3 H3BRN6
84872,-5.9849253,0.6139427,40847_544_A3_1,4,N. speckles,ZC3H18,ENSG00000158545,U-251 MG,Q86VM9 E7ERS3 H3BP01 H3BPD0 H3BRH3 H3BRN6
84873,-6.368396,0.84057504,40847_544_A3_2,4,N. speckles,ZC3H18,ENSG00000158545,U-251 MG,Q86VM9 E7ERS3 H3BP01 H3BPD0 H3BRH3 H3BRN6
84874,-6.7588515,0.6798263,40847_571_A3_1,4,N. speckles,ZC3H18,ENSG00000158545,A-431,Q86VM9 E7ERS3 H3BP01 H3BPD0 H3BRH3 H3BRN6
